Id,SalePrice
2735,107110.6985115285
2736,131103.95182399946
2737,121187.04368127417
2738,203094.39371391974
2739,147752.85724483445
2740,143762.4853665387
2741,129241.17428312384
2742,151485.24529029138
2743,128778.19380527783
2744,133729.98275218435
2745,121784.31568380035
2746,131082.6912710244
2747,129996.04999865229
2748,118674.8221239536
2749,121985.77339246104
2750,119409.05952780155
2751,121633.54447469741
2752,234288.88306688494
2753,190502.73278574037
2754,289705.3786404837
2755,127947.97094619588
2756,113437.6436106078
2757,114933.06580479589
2758,112634.7141170322
2759,126137.04959704872
2760,130916.3070226615
2761,137258.65037880797
2762,142805.33878939747
2763,205439.76233124099
2764,150214.66049470706
2765,282593.02958599175
2766,118256.33184003399
2767,99848.83351617321
2768,166296.03998836596
2769,114898.79240358746
2770,128870.08781778128
2771,108613.21984712817
2772,89607.07958160428
2773,142189.8847519846
2774,130053.59002113382
2775,109177.35018479265
2776,131131.06692855677
2777,126776.51495949295
2778,107162.24077431737
2779,140201.86045455508
2780,122073.98826591819
2781,106422.70234171365
2782,110684.65623401968
2783,106659.01775325078
2784,110726.45116433981
2785,108228.19983706849
2786,118423.17624849314
2787,111954.61334949727
2788,109235.33608771756
2789,188452.59843831143
2790,110681.6758708878
2791,139406.31938402646
2792,111680.98294750691
2793,143105.2024186452
2794,92696.69622924973
2795,109413.09192863738
2796,111936.87523273886
2797,269215.59879118245
2798,116638.58257029759
2799,121983.94405913465
2800,112446.06455280114
2801,106986.72733081771
2802,123848.80345107745
2803,274324.10605908895
2804,133047.83689614397
2805,101518.91430037326
2806,106598.51629662179
2807,158474.24580448132
2808,132884.3202985527
2809,123691.68222803141
2810,119913.35733228136
2811,142570.31176430793
2812,137401.959502426
2813,261669.1219856467
2814,255027.80208473792
2815,114432.48837592163
2816,217427.89345652825
2817,138638.5111111273
2818,124460.64671345607
2819,127654.39394325798
2820,121270.57683667191
2821,105717.16510313701
2822,202385.8200014787
2823,336110.7302013725
2824,188365.109040497
2825,164992.9587948363
2826,133692.83074563395
2827,119198.46788596705
2828,237957.4269713014
2829,245875.8750829913
2830,299655.05846739176
2831,215197.56078214705
2832,270977.7287070794
2833,322138.79240504495
2834,244632.44640082127
2835,255392.78176723822
2836,210349.3307451132
2837,190985.2320448355
2838,170413.65177467547
2839,189718.96802438571
2840,219223.1414719028
2841,202178.95309246785
2842,213360.70414416527
2843,116021.69914769284
2844,174696.6409571035
2845,112937.67721839096
2846,203265.88020994
2847,181102.29419159907
2848,210859.23142264475
2849,224765.8442930477
2850,248979.81213358918
2851,251852.70975370024
2852,244152.74489453266
2853,225834.79426379665
2854,134120.42836428902
2855,226180.4079866108
2856,223315.3337731504
2857,204266.51737874246
2858,214941.0846520007
2859,123439.6992301427
2860,106671.44494144614
2861,143658.38513389206
2862,212890.7241492993
2863,126285.72801365206
2864,316646.18636992585
2865,133372.60902840886
2866,189251.0594395703
2867,106429.49749446301
2868,145064.28773441893
2869,118648.17919344283
2870,160544.00007520715
2871,114102.85076541295
2872,125675.63995976362
2873,113575.43621368155
2874,107578.92512912459
2875,76321.0351773354
2876,102243.08514538767
2877,98711.45335030055
2878,112989.44982851294
2879,123679.34121269349
2880,91439.16654081813
2881,126734.87474405495
2882,121120.54308130022
2883,153677.8798721296
2884,171437.0560248852
2885,142327.17658769194
2886,160520.4985561767
2887,110737.19909122566
2888,111678.91411304774
2889,114461.81267674896
2890,110781.62496101242
2891,149631.80714569666
2892,109539.48050903867
2893,105049.16324095798
2894,109925.85298590528
2895,247549.54157284944
2896,241976.27511512564
2897,241131.88327949838
2898,244289.11670299358
2899,283652.82979032496
2900,197229.4652560071
2901,200896.87985444
2902,201591.2644358558
2903,357363.9363337903
2904,327572.17791277496
2905,101903.93820418703
2906,246432.766901538
2907,101247.41231367017
2908,124199.4134207643
2909,249245.19739833724
2910,101554.9707117082
2911,93627.63127799894
2912,157044.56136642204
2913,86259.19720867943
2914,104390.55957997445
2915,104606.75767385194
2916,91411.60845073748
2917,192328.43613707187
2918,128310.90949898466
2919,229291.9123541793
